AAL,AAL600,JHU,N=850,N=1000,N=5000
,0.628838678,,0.535065367,0.50023979,0.440289509
,0.58773517,,0.502793158,0.511396016,0.405655128
,0.605196916,,0.485964641,0.455209109,0.49943375
,0.438475811,,0.502138776,0.505103821,0.579871203
,0.431089441,,0.463064942,0.545985158,0.493221404
,0.562525639,,0.429212779,0.587275092,0.489214392
,0.566090412,,0.488589313,0.485401985,0.508332638
,0.478339136,,0.460289698,0.417344302,0.535886748
,0.536018114,,0.505653281,0.517465757,0.528995904
,0.522694919,,0.461752392,0.535377142,0.523262171
,0.45984883,,0.551731551,0.493676339,0.521391159
,0.566514705,,0.53729393,0.51552665,0.568052695
,0.505014686,,0.493699186,0.416418635,0.483202134
,0.454013595,,0.508081257,0.513707001,0.575014115
,0.566452673,,0.558464768,0.413529488,0.501827474
,0.586791295,,0.540497367,0.453471067,0.562080054
,0.553570219,,0.527983655,0.517715385,0.445340567
,0.502460112,,0.515134413,0.428564469,0.495204453
,0.537230807,,0.485500894,0.513134321,0.532203689
,0.493349191,,0.514956494,0.489012925,0.519997182
,0.510485414,,0.508051051,0.507879775,0.50881953
,0.542438481,,0.543539487,0.505187442,0.51857904
,0.492792203,,0.482932773,0.488855485,0.473451481
,0.514771104,,0.476774931,0.492958833,0.494506371
,0.485311437,,0.520023778,0.489881543,0.519024998
,0.519997182,,0.54743268,0.548051144,0.552625253
,0.511464631,,0.516923419,0.524208616,0.495017638
,0.534400265,,0.492599914,0.577839719,0.552480731
,0.455375137,,0.513274212,0.519249326,0.541644734
,0.589031172,,0.461038197,0.543309882,0.490376579
,0.563732652,,0.427142476,0.558820699,0.458573977
,0.482658844,,0.517943386,0.487108918,0.429769854
,0.495223349,,0.446179288,0.528182604,0.465198829
,0.457552266,,0.503150854,0.521453079,0.527605261
,0.533895696,,0.549704166,0.527269699,0.524956351
,0.558673514,,0.493808551,0.464502208,0.504544125
,0.516971168,,0.485463171,0.538149948,0.556070567
,0.49320574,,0.587825693,0.524557178,0.573030267
,0.557735999,,0.51889952,0.493492073,0.434579244
,0.556731248,,0.473141567,0.545053304,0.508406062
,0.548487333,,0.501433925,0.551311579,0.541596115
,0.475766125,,0.612011933,0.534273742,0.524877575
,0.516547185,,0.496872386,0.487877025,0.510264104
,0.514756886,,0.568224564,0.495089314,0.557893639
,0.489883355,,0.503434779,0.499635231,0.496426781
,0.529629595,,0.38741104,0.522058263,0.476063953
,0.54983248,,0.402281419,0.524892956,0.447748371
,0.450924348,,0.57711567,0.573529482,0.519811639
,0.497587999,,0.509964272,0.479422827,0.519285869
,0.557124269,,0.586785481,0.496265168,0.557340186
,0.55143055,,0.524633979,0.493529678,0.540483817
,0.483545919,,0.515964813,0.460985055,0.550942795
,0.552571638,,0.534111463,0.495051476,0.559821077
,0.503838946,,0.639273238,0.468089616,0.520430853
,0.504624288,,0.533379673,0.400846703,0.526248651
,0.51163027,,0.56811073,0.487529097,0.563934703
,0.536456706,,0.430988007,0.524864401,0.474658072
,0.570326341,,0.530721936,0.571583076,0.543649173
,0.541858845,,0.541917018,0.557914763,0.445057459
,0.523048285,,0.518431387,0.528931791,0.504022822
,0.55114233,,0.479753496,0.561538924,0.480473976
,0.518027751,,0.562448514,0.491889009,0.493219491
,0.482054052,,0.515908507,0.483057089,0.503410407
,0.464268148,,0.439712297,0.500673402,0.502422527
,0.572610796,,0.48839795,0.440643419,0.517983038
,0.57091245,,0.49682615,0.518269341,0.589137398
,0.466160498,,0.558370553,0.527603173,0.566302235
,0.598154209,,0.50677054,0.479772894,0.523214271
,0.617358621,,0.535339989,0.495994795,0.421144485
,0.513627478,,0.528721193,0.526776545,0.581814815
,0.548979889,,0.516862766,0.575803558,0.478947307
,0.518577479,,0.509076979,0.569253276,0.474305755
,0.535377632,,0.505883593,0.582529834,0.486200784
,0.515548831,,0.606504934,0.500430005,0.580012281
,0.552858006,,0.57253422,0.527967993,0.522434386
,0.503099867,,0.496471688,0.484927093,0.476178038
,0.551086922,,0.491657946,0.486233807,0.557695916
,0.526021256,,0.541693849,0.546672555,0.50449011
,0.54588687,,0.567053499,0.457859375,0.570116889
,0.586007554,,0.483893605,0.431795385,0.506116135
,0.464852111,,0.517636438,0.499834585,0.517099708
,0.629203332,,0.484247738,0.507833115,0.498410577
,0.589169471,,0.412043373,0.51576366,0.512550773
,0.557842508,,0.441071281,0.52164103,0.375336782
,0.51869143,,0.381629143,0.533657599,0.460407738
,0.498191722,,0.444624903,0.490450194,0.518841367
,0.520433327,,0.497149433,0.43428993,0.559622282
,0.577882538,,0.573235571,0.532097906,0.542068438
,0.583534257,,0.483324488,0.537727629,0.416611814
,0.583534257,,0.489365743,0.454659155,0.49202045
,0.555012068,,0.529635807,0.532200331,0.515800691
,0.605616362,,0.478003012,0.514609418,0.498310206
,0.574181234,,0.453429399,0.489959622,0.533096647
,0.538998076,,0.589439106,0.41186141,0.54469226
,0.535671286,,0.523787235,0.500934104,0.475678929
,0.54588687,,0.518182906,0.512148083,0.496913166
,0.546864892,,0.552201666,0.470417875,0.591587919
,,,0.497233558,0.546442557,0.477222913
,,,0.530591459,0.418347303,0.551921351
,,,0.550189479,0.487871777,0.516388742
,,,0.506896749,0.410548763,0.4987043
,,,0.485363876,0.482791888,0.552344046
,,,0.491062137,0.517818745,0.511409117
,,,0.521722496,0.482589662,0.498717275
,,,0.430830798,0.446172911,0.489212408
,,,0.512409074,0.529097697,0.471341009
,,,0.530954569,0.553331468,0.538292105
,,,0.488037581,0.559442017,0.499557567
,,,0.449463305,0.443869775,0.486764208
,,,0.497033012,0.506048643,0.531752385
,,,0.559446172,0.536475403,0.52163746
,,,0.449747691,0.49069173,0.54057726
,,,0.5239529,0.44301226,0.580244059
,,,0.547887609,0.444837902,0.496458007
,,,0.471292977,0.58111623,0.418049309
,,,0.566742626,0.543753864,0.555515467
,,,0.540852593,0.574331372,0.514029435
,,,0.530890597,0.506631611,0.508209873
,,,0.504719642,0.526147557,0.548826865
,,,0.452253293,0.513905916,0.556272225
,,,0.494593965,0.524832227,0.51105724
,,,0.484115712,0.509052572,0.473986787
,,,0.52781655,0.558771254,0.578156473
,,,0.461491559,0.544165388,0.472787271
,,,0.539413248,0.495083351,0.488395061
,,,0.478276295,0.494156489,0.540688452
,,,0.582171318,0.4713477,0.518455987
,,,0.406299645,0.446122002,0.504794103
,,,0.501535594,0.499670176,0.487154869
,,,0.523249294,0.533733315,0.489826961
,,,0.47861713,0.5834333,0.461089151
,,,0.511823135,0.586685773,0.500892749
,,,0.490712614,0.497608166,0.551209061
,,,0.518231902,0.513813837,0.468894993
,,,0.539952454,0.469886664,0.46796128
,,,0.436478469,0.483931978,0.543843792
,,,0.542531179,0.447289177,0.513597862
,,,0.545944808,0.543312134,0.584273724
,,,0.532804164,0.578166832,0.51041444
,,,0.581401361,0.543462022,0.558806601
,,,0.541798351,0.479025019,0.522029048
,,,0.511167068,0.586564109,0.499678862
,,,0.527206595,0.533763758,0.637775533
,,,0.434544564,0.553657008,0.537488345
,,,0.536299774,0.529958421,0.546516105
,,,0.56856305,0.498516148,0.497573142
,,,0.543781493,0.433704318,0.558997944
,,,0.540157457,0.49552309,0.584408473
,,,0.549701473,0.558759081,0.512179273
,,,0.519489543,0.52832571,0.460873941
,,,0.541271505,0.4988127,0.554719693
,,,0.449897238,0.545534882,0.463660103
,,,0.49914247,0.470357242,0.536191202
,,,0.458945561,0.556519709,0.4683147
,,,0.532006542,0.479443577,0.501312102
,,,0.460370159,0.511035199,0.427610111
,,,0.441571111,0.512563482,0.510553539
,,,0.577468956,0.509077248,0.565885769
,,,0.56182666,0.469744429,0.536150477
,,,0.532088576,0.571570591,0.499605856
,,,0.42199847,0.510914635,0.430235072
,,,0.491787618,0.557534201,0.466326229
,,,0.534155347,0.530430685,0.54760028
,,,0.445070525,0.579850483,0.441336935
,,,0.485805062,0.521387611,0.527902801
,,,0.502914429,0.491690983,0.508233327
,,,0.564401259,0.511023725,0.577215237
,,,0.527277417,0.498901384,0.549351239
,,,0.489782652,0.488333001,0.521590295
,,,0.42282957,0.539075589,0.555962809
,,,0.521914204,0.491093974,0.523108519
,,,0.486836984,0.505727221,0.528843221
,,,0.586635992,0.429898195,0.404746903
,,,0.466960613,0.527022737,0.433602882
,,,0.509937111,0.502615747,0.50214579
,,,0.551499579,0.516105599,0.459453392
,,,0.5680866,0.487902106,0.511612466
,,,0.381786832,0.501327058,0.486602911
,,,0.543352268,0.547191169,0.566329088
,,,0.486494164,0.516511205,0.529343004
,,,0.512510698,0.523174294,0.477983331
,,,0.44222515,0.547917649,0.495172485
,,,0.53234358,0.506776575,0.417818971
,,,0.47898959,0.633116319,0.538069405
,,,0.445655638,0.488729199,0.501194993
,,,0.586969369,0.406242725,0.560277302
,,,0.516045592,0.415892863,0.43973016
,,,0.411923357,0.482927671,0.506381245
,,,0.549398628,0.364206709,0.552633063
,,,0.546071666,0.428477673,0.477136743
,,,0.589312986,0.415635308,0.520805816
,,,0.484891704,0.544682866,0.462387012
,,,0.544106311,0.578135506,0.471600538
,,,0.453413107,0.608083762,0.485174257
,,,0.57744797,0.509578054,0.459541624
,,,0.566420892,0.392331389,0.445118697
,,,0.459451812,0.513501781,0.496872386
,,,0.571522796,0.565950694,0.522817382
,,,0.560520611,0.499357305,0.491000467
,,,0.535125775,0.499639277,0.53003068
,,,0.459748964,0.572402535,0.517470061
,,,0.50669406,0.546334599,0.502117447
,,,0.51744722,0.471285557,0.473966697
,,,0.561667185,0.481305409,0.517227529
,,,0.578077443,0.569019352,0.567478932
,,,0.587447241,0.475073143,0.482668853
,,,0.402996767,0.460841699,0.499823022
,,,0.511573417,0.474691023,0.464611255
,,,0.579937973,0.526632156,0.537879532
,,,0.480176665,0.50135177,0.426706579
,,,0.485319814,0.547323433,0.518248937
,,,0.545083949,0.492038188,0.496267888
,,,0.47511272,0.496488139,0.49209187
,,,0.547802128,0.466198581,0.535707365
,,,0.448594742,0.51947236,0.442254832
,,,0.393319808,0.495720145,0.520574169
,,,0.533931274,0.446628178,0.558561442
,,,0.480357403,0.541680418,0.552038046
,,,0.467677484,0.508463287,0.497191268
,,,0.52148807,0.5156234,0.518916668
,,,0.475061493,0.574803092,0.501032778
,,,0.531096019,0.4341603,0.556936251
,,,0.552707064,0.512508738,0.499934177
,,,0.56311976,0.451662302,0.498057843
,,,0.509908487,0.461322979,0.53290917
,,,0.459182098,0.511773479,0.472499675
,,,0.507331593,0.448804143,0.616076756
,,,0.593945383,0.526989639,0.561464354
,,,0.434903189,0.439645023,0.495320222
,,,0.555311306,0.463636244,0.492730498
,,,0.495183582,0.540020003,0.505076988
,,,0.50046488,0.512064125,0.46346421
,,,0.528077061,0.494794183,0.543491174
,,,0.491666499,0.484298823,0.569578675
,,,0.525894026,0.5309913,0.523875484
,,,0.47671638,0.559029355,0.493681314
,,,0.465265755,0.481764589,0.532203311
,,,0.523641268,0.494654881,0.517428539
,,,0.524559752,0.456348826,0.501235243
,,,0.384916761,0.530613959,0.515437541
,,,0.408483019,0.494642447,0.449424044
,,,0.431140851,0.523941634,0.484186565
,,,0.464378911,0.518243229,0.436122738
,,,0.546489202,0.569038964,0.485805114
,,,0.569845972,0.568220868,0.578082273
,,,0.538627764,0.493698631,0.54014626
,,,0.511635313,0.51018869,0.563540407
,,,0.570090484,0.507625881,0.518804644
,,,0.484881227,0.557942402,0.539391447
,,,0.442823105,0.484273477,0.497414603
,,,0.458967004,0.439107769,0.575905583
,,,0.401149771,0.609425661,0.494655165
,,,0.47073722,0.515832949,0.540398876
,,,0.54593066,0.56862361,0.555236747
,,,0.494954618,0.575316324,0.507421192
,,,0.492808454,0.571971649,0.472610937
,,,0.458643998,0.538140561,0.449060527
,,,0.49619052,0.523761731,0.508413116
,,,0.577380872,0.600551432,0.546668364
,,,0.509770795,0.451436584,0.571230047
,,,0.520683168,0.58258477,0.455581303
,,,0.49624843,0.533213115,0.494593919
,,,0.562822483,0.491240194,0.426984358
,,,0.517891486,0.406469473,0.569666441
,,,0.583557751,0.56557369,0.570812669
,,,0.568286226,0.522746549,0.489315697
,,,0.441057676,0.492334282,0.443211866
,,,0.392591903,0.474711898,0.485368966
,,,0.499533987,0.521048452,0.508088365
,,,0.56852309,0.575404373,0.570627855
,,,0.437271097,0.419017466,0.469120769
,,,0.553071554,0.462590798,0.520823642
,,,0.400374093,0.427590906,0.453218205
,,,0.422351347,0.500410899,0.511310264
,,,0.540034365,0.454506813,0.491173592
,,,0.47993268,0.545360582,0.560809972
,,,0.400227593,0.498567326,0.516161196
,,,0.468668228,0.536123809,0.44975575
,,,0.486790798,0.489519226,0.557293506
,,,0.451958037,0.466518366,0.466941074
,,,0.594286473,0.581237887,0.572987962
,,,0.534603736,0.548696434,0.519739382
,,,0.567536046,0.485611838,0.530468954
,,,0.476136432,0.565537856,0.479350708
,,,0.515086295,0.559573276,0.57894326
,,,0.495015718,0.497285229,0.422961439
,,,0.465081713,0.538014416,0.524993084
,,,0.475206495,0.484972571,0.560289997
,,,0.557836705,0.540170215,0.558193326
,,,0.479098046,0.502908022,0.528588927
,,,0.477240345,0.530634841,0.509106564
,,,0.536231973,0.54639995,0.561845661
,,,0.601387872,0.502568748,0.419363706
,,,0.560699303,0.499349614,0.555172246
,,,0.517516872,0.565529647,0.497962379
,,,0.483516081,0.511604369,0.499865775
,,,0.461947533,0.507403266,0.505534523
,,,0.445762898,0.51161573,0.547595356
,,,0.440517585,0.517344962,0.515597148
,,,0.52429347,0.482841776,0.447806049
,,,0.465017109,0.536115518,0.409960016
,,,0.542497342,0.56642412,0.538809883
,,,0.501918461,0.521721067,0.503334254
,,,0.531784413,0.513196095,0.474172087
,,,0.469143802,0.462310784,0.465457235
,,,0.540186699,0.564201293,0.5201862
,,,0.519688942,0.466487334,0.499157427
,,,0.552603398,0.467468101,0.474853006
,,,0.433831256,0.468701332,0.538964481
,,,0.398970614,0.45064913,0.528882591
,,,0.506296522,0.552885148,0.54508416
,,,0.556164325,0.505275948,0.530108543
,,,0.489018044,0.472434686,0.43069684
,,,0.563951903,0.476464291,0.518958201
,,,0.546274856,0.583381477,0.501450512
,,,0.539625857,0.526745921,0.537195818
,,,0.463247917,0.555091074,0.492018685
,,,0.506209177,0.611974041,0.508560257
,,,0.458237414,0.48904936,0.493964756
,,,0.582482291,0.50028759,0.560357869
,,,0.53324263,0.46032539,0.512752957
,,,0.511241943,0.499582587,0.556047545
,,,0.501718653,0.465434246,0.462377406
,,,0.539167199,0.507531973,0.498754223
,,,0.478625124,0.51840976,0.569098236
,,,0.501033994,0.541917438,0.506893746
,,,0.474318046,0.569562436,0.552571638
,,,0.544151644,0.472164206,0.496589074
,,,0.522164388,0.446396256,0.499134989
,,,0.535031123,0.499848164,0.494435492
,,,0.585115913,0.488532075,0.491618578
,,,0.566811028,0.578625436,0.478160012
,,,0.501963107,0.535201504,0.51251994
,,,0.599508671,0.525180705,0.565240371
,,,0.444289478,0.449631793,0.530011554
,,,0.526364351,0.490667246,0.53751716
,,,0.518301247,0.606073645,0.543121798
,,,0.510053206,0.481822084,0.501369178
,,,0.528910706,0.526705473,0.44744719
,,,0.547391059,0.512175594,0.550060606
,,,0.424305694,0.486414773,0.564913995
,,,0.544167955,0.425786705,0.509309587
,,,0.504514538,0.491757272,0.488107324
,,,0.462596336,0.454686029,0.549640684
,,,0.470032998,0.460238697,0.567485468
,,,0.510618072,0.478305607,0.51439231
,,,0.552031802,0.544474516,0.506785394
,,,,0.510302761,0.491657669
,,,,0.545764233,0.464542429
,,,,0.456542018,0.528030048
,,,,0.548683841,0.518664469
,,,,0.519332412,0.503643956
,,,,0.572194414,0.488954594
,,,,0.494306576,0.422825715
,,,,0.473717043,0.43806996
,,,,0.466181842,0.467760557
,,,,0.495316166,0.468296166
,,,,0.527160285,0.513193213
,,,,0.528271224,0.527331687
,,,,0.413987711,0.502239279
,,,,0.511062087,0.550862233
,,,,0.449071882,0.509073951
,,,,0.573313033,0.582219375
,,,,0.485169188,0.527979582
,,,,0.467001985,0.519434371
,,,,0.434490646,0.486413303
,,,,0.537529262,0.450133727
,,,,0.499953311,0.437241477
,,,,0.452038697,0.590045432
,,,,0.53876679,0.419905091
,,,,0.56587251,0.514003137
,,,,0.459050069,0.594000353
,,,,0.481516036,0.462793666
,,,,0.444983962,0.551466538
,,,,0.49593955,0.49284328
,,,,0.532280326,0.429981661
,,,,0.510294102,0.597756298
,,,,0.486903881,0.432242859
,,,,0.509322109,0.42887324
,,,,0.504415319,0.539020907
,,,,0.547890155,0.493099763
,,,,0.411235393,0.429889914
,,,,0.520982161,0.48656276
,,,,0.545439533,0.559924799
,,,,0.474833602,0.531307091
,,,,0.539410024,0.526291838
,,,,0.548581635,0.581817393
,,,,0.502681603,0.50267754
,,,,0.486610388,0.476036372
,,,,0.492452163,0.437504624
,,,,0.513220132,0.50692192
,,,,0.500580727,0.561148943
,,,,0.575567244,0.530500554
,,,,0.510841548,0.524658058
,,,,0.617562759,0.500039171
,,,,0.503921194,0.490268084
,,,,0.507035866,0.566796928
,,,,0.486148173,0.548396086
,,,,0.48987012,0.488954594
,,,,0.473490958,0.552750934
,,,,0.560619806,0.569910929
,,,,0.507980928,0.582513442
,,,,0.483813042,0.438643703
,,,,0.496535888,0.574367635
,,,,0.505210805,0.483053972
,,,,0.555217337,0.452532331
,,,,0.537694659,0.473311222
,,,,0.501985128,0.46514206
,,,,0.627019408,0.56150495
,,,,0.486371702,0.556654469
,,,,0.540289821,0.609413376
,,,,0.602241722,0.485369291
,,,,0.508795478,0.433841154
,,,,0.521173142,0.507713551
,,,,0.525488561,0.573417344
,,,,0.502029986,0.506224377
,,,,0.435307818,0.496373627
,,,,0.473647988,0.564367475
,,,,0.515293903,0.488539731
,,,,0.499214923,0.445319983
,,,,0.49402269,0.536365412
,,,,0.465098634,0.548862052
,,,,0.548403394,0.4982597
,,,,0.47590736,0.463327448
,,,,0.511591899,0.475287736
,,,,0.510529377,0.569513473
,,,,0.48039897,0.487465292
,,,,0.48331523,0.389843164
,,,,0.562151129,0.458960272
,,,,0.507351788,0.532716746
,,,,0.588697389,0.45497158
,,,,0.546704528,0.461017154
,,,,0.58049887,0.486759988
,,,,0.50337599,0.512668098
,,,,0.511155501,0.473313988
,,,,0.571213283,0.510547389
,,,,0.407935305,0.446697634
,,,,0.552410885,0.493971938
,,,,0.528195383,0.569701457
,,,,0.507744529,0.574915039
,,,,0.537107045,0.567328931
,,,,0.515947926,0.497408566
,,,,0.457378217,0.545149615
,,,,0.577702523,0.465530179
,,,,0.583373308,0.495637962
,,,,0.50538709,0.468204404
,,,,0.493594174,0.520329779
,,,,0.513290091,0.466929297
,,,,0.54328533,0.537068183
,,,,0.503633928,0.506495498
,,,,0.476474286,0.550433836
,,,,0.495581105,0.482579742
,,,,0.492098075,0.527828013
,,,,0.529282958,0.498447166
,,,,0.500452532,0.527856906
,,,,0.530594479,0.51955977
,,,,0.480986778,0.523178432
,,,,0.480903067,0.517277592
,,,,0.46552423,0.546885549
,,,,0.507741228,0.453288422
,,,,0.539148559,0.451014671
,,,,0.569711761,0.547902573
,,,,0.491061505,0.516836209
,,,,0.511223301,0.483435697
,,,,0.452586529,0.523842937
,,,,0.373378541,0.481764136
,,,,0.550368129,0.481029939
,,,,0.474405758,0.47017154
,,,,0.495520648,0.464167311
,,,,0.515367311,0.524809259
,,,,0.483709523,0.423674043
,,,,0.447435782,0.535937706
,,,,0.436075385,0.485717851
,,,,0.480694512,0.454522629
,,,,0.462230829,0.494617474
,,,,0.473695342,0.537156242
,,,,0.516969199,0.525104036
,,,,0.590108568,0.476747463
,,,,0.458867251,0.508418593
,,,,0.525990411,0.559347528
,,,,0.45257866,0.51586773
,,,,0.500615882,0.54893205
,,,,0.457930704,0.52468394
,,,,0.449933752,0.475700262
,,,,0.50786824,0.519705014
,,,,0.492155344,0.536434782
,,,,0.470886481,0.53417312
,,,,0.598591152,0.465051283
,,,,0.49002487,0.593351973
,,,,0.554900157,0.458229924
,,,,0.442552165,0.47416478
,,,,0.580837733,0.454419801
,,,,0.569562436,0.545135433
,,,,0.512834391,0.487906397
,,,,0.481332951,0.542816851
,,,,0.504484101,0.475152417
,,,,0.372850765,0.517289161
,,,,,0.564204429
,,,,,0.492774897
,,,,,0.471592595
,,,,,0.540373723
,,,,,0.477384086
,,,,,0.566754906
,,,,,0.542460158
,,,,,0.44871664
,,,,,0.456397126
,,,,,0.5608958
,,,,,0.441623587
,,,,,0.50399919
,,,,,0.463651809
,,,,,0.481476384
,,,,,0.447443311
,,,,,0.547615493
,,,,,0.427703492
,,,,,0.493975238
,,,,,0.511507052
,,,,,0.56808575
,,,,,0.525821438
,,,,,0.461105642
,,,,,0.497585034
,,,,,0.515398999
,,,,,0.518577479
,,,,,0.575815062
,,,,,0.524116755
,,,,,0.473172921
,,,,,0.517228898
,,,,,0.519655301
,,,,,0.516771951
,,,,,0.578494254
,,,,,0.402916511
,,,,,0.529025724
,,,,,0.58242885
,,,,,0.453999665
,,,,,0.443118144
,,,,,0.500024177
,,,,,0.5875447
,,,,,0.553069592
,,,,,0.529195598
,,,,,0.526448258
,,,,,0.514067288
,,,,,0.509014979
,,,,,0.551821435
,,,,,0.619774365
,,,,,0.457946878
,,,,,0.477364455
,,,,,0.562868469
,,,,,0.578840001
,,,,,0.453778226
,,,,,0.53713241
,,,,,0.447223202
,,,,,0.46433516
,,,,,0.600936748
,,,,,0.595694895
,,,,,0.483539141
,,,,,0.482258738
,,,,,0.490177901
,,,,,0.554058427
,,,,,0.477096881
,,,,,0.553418726
,,,,,0.552075041
,,,,,0.561817531
,,,,,0.538372381
,,,,,0.481581247
,,,,,0.424219114
,,,,,0.507877622
,,,,,0.574677824
,,,,,0.572453688
,,,,,0.491114391
,,,,,0.490109906
,,,,,0.516077208
,,,,,0.496086896
,,,,,0.555885297
,,,,,0.571803888
,,,,,0.4238486
,,,,,0.476113461
,,,,,0.558343422
,,,,,0.529502195
,,,,,0.520157565
,,,,,0.515398999
,,,,,0.622503939
,,,,,0.501848123
,,,,,0.474105286
,,,,,0.432447172
,,,,,0.548125447
,,,,,0.395141966
,,,,,0.516396506
,,,,,0.541751701
,,,,,0.463649932
,,,,,0.472083801
,,,,,0.553540853
,,,,,0.493892261
,,,,,0.500839078
,,,,,0.456974391
,,,,,0.522817382
,,,,,0.527389586
,,,,,0.541827166
,,,,,0.542333022
,,,,,0.510990784
,,,,,0.570322896
,,,,,0.545386036
,,,,,0.491489579
,,,,,0.376797283
,,,,,0.407566144
,,,,,0.4730671
,,,,,0.505859665
,,,,,0.469725247
,,,,,0.539706917
,,,,,0.497841823
,,,,,0.551300583
,,,,,0.540661798
,,,,,0.491555782
,,,,,0.560531414
,,,,,0.467356745
,,,,,0.497010842
,,,,,0.509633723
,,,,,0.527682792
,,,,,0.525801409
,,,,,0.543200117
,,,,,0.521897956
,,,,,0.54732259
,,,,,0.554445431
,,,,,0.600439834
,,,,,0.46932697
,,,,,0.54410444
,,,,,0.555570656
,,,,,0.528426244
,,,,,0.520980312
,,,,,0.515697974
,,,,,0.472945617
,,,,,0.539891789
,,,,,0.504956726
,,,,,0.538611729
,,,,,0.465059028
,,,,,0.500602413
,,,,,0.499412995
,,,,,0.502501204
,,,,,0.537702317
,,,,,0.506796241
,,,,,0.515759218
,,,,,0.537049639
,,,,,0.447805569
,,,,,0.509640584
,,,,,0.493829136
,,,,,0.504277473
,,,,,0.526568279
,,,,,0.470186718
,,,,,0.497486151
,,,,,0.519667062
,,,,,0.506856848
,,,,,0.565966888
,,,,,0.506008551
,,,,,0.514093361
,,,,,0.542396335
,,,,,0.448812717
,,,,,0.53241478
,,,,,0.525785753
,,,,,0.512746655
,,,,,0.563373543
,,,,,0.523095188
,,,,,0.447661611
,,,,,0.460342511
,,,,,0.515403291
,,,,,0.504467857
,,,,,0.48008973
,,,,,0.414615473
,,,,,0.403217659
,,,,,0.42866135
,,,,,0.37244238
,,,,,0.523372246
,,,,,0.551056345
,,,,,0.432953005
,,,,,0.568438359
,,,,,0.516774748
,,,,,0.525193693
,,,,,0.49525915
,,,,,0.473050377
,,,,,0.507055889
,,,,,0.440778128
,,,,,0.484169983
,,,,,0.482153511
,,,,,0.473275215
,,,,,0.503736294
,,,,,0.499644918
,,,,,0.498287865
,,,,,0.433397366
,,,,,0.546973545
,,,,,0.51628621
,,,,,0.441704168
,,,,,0.530444844
,,,,,0.492333721
,,,,,0.47034379
,,,,,0.435265462
,,,,,0.537068183
,,,,,0.510728567
,,,,,0.52864633
,,,,,0.557619508
,,,,,0.42529901
,,,,,0.564374093
,,,,,0.514129295
,,,,,0.418536253
,,,,,0.507739944
,,,,,0.516231393
,,,,,0.453144136
,,,,,0.488834489
,,,,,0.475915054
,,,,,0.48424005
,,,,,0.443605675
,,,,,0.484058193
,,,,,0.515231372
,,,,,0.599339727
,,,,,0.497267114
,,,,,0.515349764
,,,,,0.445918495
,,,,,0.605854593
,,,,,0.550907382
,,,,,0.470882099
,,,,,0.500525738
,,,,,0.435918513
,,,,,0.481351458
,,,,,0.553908547
,,,,,0.546229536
,,,,,0.602649927
,,,,,0.581181118
,,,,,0.389674067
,,,,,0.452031929
,,,,,0.561735847
,,,,,0.579107595
,,,,,0.496928317
,,,,,0.515383367
,,,,,0.515973087
,,,,,0.534430188
,,,,,0.475649802
,,,,,0.508847317
,,,,,0.567861168
,,,,,0.495816013
,,,,,0.536191202
,,,,,0.541712941
,,,,,0.470980733
,,,,,0.456608239
,,,,,0.488348021
,,,,,0.534252378
,,,,,0.525132195
,,,,,0.486464232
,,,,,0.545691035
,,,,,0.483596468
,,,,,0.434358203
,,,,,0.486472606
,,,,,0.56480466
,,,,,0.532252915
,,,,,0.548981912
,,,,,0.516322319
,,,,,0.528912821
,,,,,0.507655692
,,,,,0.507172833
,,,,,0.533027277
,,,,,0.537344956
,,,,,0.477041348
,,,,,0.540483817
,,,,,0.506974115
,,,,,0.575933032
,,,,,0.447868988
,,,,,0.564608107
,,,,,0.507008201
,,,,,0.491160163
,,,,,0.486098763
,,,,,0.497422259
,,,,,0.480713591
,,,,,0.598673071
,,,,,0.534480937
,,,,,0.555852936
,,,,,0.467893413
,,,,,0.49540324
,,,,,0.538571616
,,,,,0.566490447
,,,,,0.47906135
,,,,,0.469936405
,,,,,0.412382331
,,,,,0.518348381
,,,,,0.506322914
,,,,,0.529542661
,,,,,0.577710135
,,,,,0.536837231
,,,,,0.498410577
,,,,,0.515911547
,,,,,0.606107592
,,,,,0.473463082
,,,,,0.516547185
,,,,,0.595856296
,,,,,0.497132212
,,,,,0.450020511
,,,,,0.607328574
,,,,,0.519963242
,,,,,0.555395359
,,,,,0.493205506
,,,,,0.566450811
,,,,,0.434931603
,,,,,0.483720781
,,,,,0.510150263
,,,,,0.497587999
,,,,,0.517700245
,,,,,0.501160885
,,,,,0.526259568
,,,,,0.597778176
,,,,,0.509523552
,,,,,0.549160234
,,,,,0.534317665
,,,,,0.526413889
,,,,,0.525560876
,,,,,0.588803547
,,,,,0.469997949
,,,,,0.543556678
,,,,,0.560041489
,,,,,0.484183854
,,,,,0.537250328
,,,,,0.507285901
,,,,,0.498788157
,,,,,0.568155854
,,,,,0.444456324
,,,,,0.495417561
,,,,,0.546042366
,,,,,0.552951909
,,,,,0.48402789
,,,,,0.56649869
,,,,,0.457822187
,,,,,0.464823848
,,,,,0.553223244
,,,,,0.517803614
,,,,,0.508486113
,,,,,0.5541339
,,,,,0.507831556
,,,,,0.437546227
,,,,,0.464657987
,,,,,0.589819685
,,,,,0.51599196
,,,,,0.525708774
,,,,,0.527746133
,,,,,0.565293245
,,,,,0.551032271
,,,,,0.477774669
,,,,,0.481875067
,,,,,0.481682488
,,,,,0.519461162
